Asset Id,Address,Polygon,Zone,Section,Mode of operation,Controller Type,State/County,systemControl,constructionStatus,municipality,Latitude,Longitude,Ramp_Indicator
2996,Ludlam Rd / SW 73 St / SW 74 St,78,8,157,Traffic Responsive,D170,County,ATMS,Existing,South Miami,25.702423,-80.30133,0
3004,Ludlam Rd & Sunset Dr,78,8,157,Traffic Responsive,D170,County,ATMS,Existing,South Miami,25.703756,-80.30141,0
3590,Sunset Dr & SW 72 Av,78,8,157,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.703365,-80.30961,0
3781,SR- 826 NB & Sunset Dr,78,8,157,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.703041,-80.31697,1
3782,SR- 826 SB & Sunset Dr,78,8,157,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.702995,-80.3179,1
4283,Sunset Dr & SW 77 Ct,78,8,157,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.70296,-80.31881,1
2925,Red Rd / SW 44 St / SW 45 St,80,8,159,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.729801,-80.286354,0
2928,Ludlam Rd / SW 60 St / SW 62 St,80,8,159,Fully Actuated,D170,County,ATMS,Existing,South Miami,25.714346,-80.3021,0
2949,Miller Dr / SW 68 Av / SW 69 Av,80,8,159,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.718218,-80.3059,0
2967,Miller Dr & Red Rd,80,8,159,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.718935,-80.28591,0
2968,Miller Dr & SW 62 Av,80,8,159,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.718653,-80.294106,0
2969,Ludlam Rd & Miller Rd,80,8,159,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.71833,-80.302284,0
3263,SW 48 St / SW 58 Av / SW 59 Av,80,8,159,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.726368,-80.28964,0
3481,SW 72 Av & SW 60 St,80,8,159,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.714369,-80.31021,0
3742,Blue Rd & Red Rd,80,8,159,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.726484,-80.28622,0
6919,Alton Rd & 2 St,3,3,14,Fully Actuated,D170,County,ATMS,Existing,Surfside,25.771105,-80.138565,0
3032,Krome Av & N 2 St,67,9,181,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.471651,-80.47737,0
3033,Krome Av & N 4 St,67,9,181,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.473494,-80.47739,0
4889,Red Rd & NW 202 St,22,4,271,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.956923,-80.29455,0
2058,Douglas Rd & NW 36 St,111,5,140,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.808594,-80.25649,0
3038,Flagler Av & Krome Av,67,9,181,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.468414,-80.47734,0
5210,Red Rd & NW 173 Dr,22,4,271,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.930542,-80.293495,0
3604,Douglas Rd & North River Dr & NW 33 St,111,5,140,Fully Actuated,D170E,County,ATMS,Existing,Hialeah,25.805784,-80.2564,0
3039,Flagler Av & Mowry Dr,67,9,181,SCOOT,2070 LX,County,Centracs,Existing,Homestead,25.469826,-80.475945,0
5426,Red Rd & NW 199 St,22,4,271,SCOOT,2070 LX,County,ATMS,Existing,Unincorporated Miami-Dade,25.953426,-80.294464,0
5737,Red Rd & NW 189 St,22,4,271,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.94443,-80.2942,0
6120,Red Rd & NW 176 St,22,4,271,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.933012,-80.29355,0
6428,Red Rd & NW 195 Dr,22,4,271,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.95165,-80.294426,0
3547,Flagler St W & W 79 Av,43,5,272,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.769827,-80.3246,0
2864,Palm Av & 9 St,124,4,112,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.829912,-80.28161,0
3620,Flagler St W & SR - 826 NB & W 76 Ct,43,5,272,SCOOT,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.769905,-80.31921,1
3621,Flagler St W & SR - 826,43,5,272,SCOOT,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.76989,-80.32189,1
4421,Flagler St W & W 74 Av,43,5,272,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.770008,-80.316345,0
4859,Flagler St W & W 82 Av,43,5,272,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.769762,-80.32823,0
4860,Flagler St W & W 84 Av,43,5,272,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.769695,-80.332306,0
5109,NW 79 Av & NW 2 St,43,5,272,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.772142,-80.32423,0
5745,Park Blvd & NW 84 Av,43,5,272,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.77196,-80.33249,0
5806,Park Blvd & NW 82 Av,43,5,272,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.77342,-80.3287,0
6667,NW 79 Av & NW 7 St,43,5,272,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.77686,-80.32441,0
2644,Alton Rd & 15 St,3,3,274,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.78734,-80.14112,0
2645,Alton Rd & 16 St,3,3,274,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.788898,-80.14116,0
2646,Alton Rd & Lincoln Rd,3,3,274,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.790438,-80.14121,0
2647,Alton Rd & 17 St,3,3,274,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.792038,-80.14127,0
2648,Alton Rd & Dade Blvd,3,3,274,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.793383,-80.141304,0
3276,Alton Rd & 20 St,3,3,274,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.795639,-80.140594,0
3392,Alton Rd & Michigan Av,3,3,274,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.796429,-80.139854,0
3611,Lincoln Rd & West Av,3,3,274,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.790392,-80.14244,0
4130,West Av & 17 St,3,3,274,SCOOT,D170,County,ATMS,Reconstruction,Miami Beach,25.792027,-80.142494,0
6713,West Av & 16 St,3,3,274,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.788874,-80.14238,0
3648,Byron Av & 96 St,7,1,276,Traffic Responsive,D170,State,ATMS,Existing,Bal Harbour,25.886976,-80.125404,0
4344,96 St @ 500 Blk,7,1,276,Traffic Responsive,D170,State,ATMS,Existing,Bal Harbour,25.886936,-80.12619,0
2023,W Dixie Hwy & NE 172 St,9,1,277,SCOOT,D170,County,ATMS,Existing,North Miami Beach,25.934736,-80.15195,0
3638,US - 1 & NE 172 St,9,1,277,SCOOT,D170,State,ATMS,Existing,North Miami Beach,25.934776,-80.15095,0
3639,US - 1 & NE 178 St,9,1,277,SCOOT,D170,State,ATMS,Existing,Aventura,25.939825,-80.14928,0
3644,US - 1 NE 183 St,9,1,277,SCOOT,D170,State,ATMS,Existing,Aventura,25.945349,-80.147545,0
4280,US - 1 & NE 180 St,9,1,277,SCOOT,D170,State,ATMS,Existing,Aventura,25.94238,-80.14847,0
4587,US - 1 @ NE 18200 Blk,9,1,277,SCOOT,D170,State,ATMS,Existing,Aventura,25.944046,-80.14794,0
4515,Hia-Hialeah Garden Blvd & Okeechobee Rd & NW 116 Way,30,4,279,SCOOT,D170,State,ATMS,Existing,Hialeah Gardens,25.87935,-80.35634,0
5163,South River Dr & NW 116 Way,30,4,279,SCOOT,D170,County,ATMS,Existing,Hialeah Gardens,25.878763,-80.35689,0
5444,Hia-Hialeah Garden Blvd & Okee Frontage Rd,30,4,279,SCOOT,D170,County,ATMS,Existing,Hialeah Gardens,25.879763,-80.35597,0
4682,Dadeland Blvd & S Dadeland Blvd,77,8,280,Fully Actuated,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.686567,-80.31341,0
5322,Datran Dr @ SW 9100 Blk,77,8,280,Fully Actuated,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.684855,-80.31501,0
5552,S Dade Bswy & SW 98 St,77,8,280,SCOOT,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.679497,-80.31781,0
5805,Datran Dr & S Dadeland Blvd,77,8,280,Fully Actuated,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.68513,-80.31525,0
6820,Dadeland Blvd / S Dadeland Blvd / US-1,77,8,280,Fully Actuated,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.685375,-80.31317,0
4637,Coral Reef Dr & SW 137 Av,55,9,281,Traffic Responsive,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.626307,-80.41457,0
5022,Coral Reef Dr & SW 142 Av,54,9,281,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.626059,-80.42278,0
6059,Coral Reef Dr & SW 152 Av,54,9,281,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.625479,-80.43885,0
6114,Coral Reef Dr & SW 157 Av,54,9,281,Fully Actuated,D170,County,ATMS,Reconstruction,Unincorporated Miami-Dade,25.625355,-80.446976,0
6155,Coral Reef Dr & SW 13800 Blk,55,9,281,Traffic Responsive,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.626226,-80.41646,0
6361,Coral Reef Dr & SW 147 Av,54,9,281,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.62568,-80.430725,0
2690,Collins Av & 67 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.850601,-80.12032,0
2691,Collins Av & 69 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.854282,-80.12042,0
2692,Collins Av & 71 St,6,2,286,SCOOT,D170E,State,ATMS,Existing,Miami Beach,25.856125,-80.12049,0
2693,Collins Av & 73 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.858452,-80.120926,0
2694,Collins Av & 74 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.85958,-80.12098,0
2695,Collins Av & 75 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.860708,-80.121025,0
2696,Collins Av & 81 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.866108,-80.121155,0
2697,Collins Av & 85 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.870005,-80.12135,0
3770,Collins Av & 65 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.848406,-80.12027,0
3880,Collins Av & 72 St,6,2,286,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.857134,-80.120544,0
4231,Collins Av & 90 St,6,2,286,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.876247,-80.12162,0
4310,Collins Av & 88 St,6,2,286,Traffic Responsive,D170,State,ATMS,Existing,Miami Beach,25.873215,-80.12138,0
6923,Collins Av & 77 St,6,2,286,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.862263,-80.12108,0
6939,Collins Av / 67 St / 69 St,6,2,286,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.852667,-80.12037,0
4131,Bay Rd & Dade Blvd & 17 St,5,3,289,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.792038,-80.14368,0
6593,Dade Blvd & Purdy Av,5,3,289,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.791761,-80.14432,0
3024,US - 1 & SW 308 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.480957,-80.46351,0
3025,US - 1 & SW 312 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.477255,-80.46508,0
3026,US - 1 & SW 328 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.46248,-80.47515,0
3533,US - 1 & SW 167 Av & SW 304 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.484585,-80.461006,0
3570,US - 1 & SW 320 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.469898,-80.4714,0
3610,US - 1 & SW 296 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.491978,-80.45383,0
3646,Old Dixie Hwy & SW 296 St,68,9,290,SCOOT,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.491962,-80.45514,0
3759,Krome Av & SW 344 St,68,9,290,SCOOT,2070 LX,State,Centracs,Reconstruction,Florida City,25.447836,-80.477165,0
4120,Old Dixie Hwy & SW 304 St,68,9,290,SCOOT,2070 LX,County,Centracs,Existing,Homestead,25.484583,-80.46238,0
4339,US - 1 & SW 344 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Florida City,25.447834,-80.475105,1
4704,Flagler Av & SW 308 St,68,9,290,SCOOT,2070 LX,County,Centracs,Existing,Homestead,25.480934,-80.4647,0
5985,US - 1 @ SW 33300 Blk,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Florida City,25.457912,-80.47519,0
6010,SW 162 Av & SW 296 St,68,9,290,SCOOT,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.49199,-80.452965,0
6149,Old Dixie Hwy & SW 308 St,68,9,290,SCOOT,2070 LX,County,Centracs,Existing,Homestead,25.4809,-80.46604,0
6370,S Dade Bswy & SW 336 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Florida City,25.45517,-80.480774,0
6371,S Dade Bswy & SW 328 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Homestead,25.462471,-80.482216,0
6372,S Dade Bswy & SW 324 St,68,9,290,SCOOT,2070 LX,County,Centracs,Existing,Homestead,25.466137,-80.48005,0
6474,Krome Av & SW 336 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Florida City,25.455187,-80.4772,0
6475,US - 1 & SW 336 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Florida City,25.455204,-80.475174,0
6640,S Dade Bswy & SW 344 St,68,9,290,SCOOT,2070 LX,State,Centracs,Existing,Florida City,25.447813,-80.47924,0
6937,North River Dr & NW 36 Av,111,5,140,Fully Actuated,,County,ATMS,Existing,Unincorporated Miami-Dade,25.804302,-80.25441,0
4415,W 3 Av & W 9 St,124,4,112,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.829737,-80.28763,0
3041,Flagler Av & NE 2 Dr,67,9,181,SCOOT,2070 LX,County,Centracs,Existing,Homestead,25.471611,-80.47423,0
4809,E 2 Av & E 9 St,124,4,112,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.830055,-80.27754,0
6938,NW 36 Av & NW 36 St,111,5,140,Fully Actuated,,County,ATMS,Existing,Miami,25.808655,-80.254425,0
5207,W 1 Av & W 9 St,124,4,112,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.829857,-80.28364,0
3736,Mowry Dr & W 2 Av,67,9,181,Fully Actuated,D170,County,ATMS,Existing,Homestead,25.469805,-80.48143,0
2851,Hialeah Dr & E 2 Av,35,4,113,SCOOT,D170,State,ATMS,Existing,Hialeah,25.822784,-80.27733,0
2416,NW 22 Av & NW 28 St,115,6,141,Fully Actuated,D170,County,ATMS,Existing,Miami,25.801905,-80.231766,0
2984,SW 328 St / SW 181 Av / SW 182 Av,67,9,182,SCOOT,D170,County,ATMS,Existing,Homestead,25.462454,-80.484604,0
2852,Hialeah Dr & E 4 Av,124,4,113,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.822872,-80.2733,0
3275,NW 22 Av & NW 20 St,115,6,141,Fully Actuated,D170,County,ATMS,Existing,Miami,25.79452,-80.231476,0
3029,SW 182 Av & SW 324 St,67,9,182,Fully Actuated,D170E,County,ATMS,Existing,Homestead,25.466114,-80.485435,0
2853,Hialeah Dr & E 6 Av,124,4,113,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.82304,-80.26925,0
3281,NW 22 Av / NW 26 St / NW 27 St,115,6,141,Fully Actuated,D170,County,ATMS,Existing,Miami,25.800577,-80.23173,0
3543,SW 182 Av & SW 340 St,67,9,182,Fully Actuated,D170,County,ATMS,Existing,Florida City,25.451895,-80.48535,0
2857,E 4 Av & E 4 St,124,4,113,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.825651,-80.27343,0
3289,NW 22 Av & NW 23 St,115,6,141,Fully Actuated,D170,County,ATMS,Existing,Miami,25.798197,-80.23163,0
3569,SW 182 Av & SW 328 St,67,9,182,SCOOT,D170,County,ATMS,Existing,Homestead,25.462458,-80.48537,0
6369,E 4 Av & E 3 St,124,4,113,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.824715,-80.2734,0
2464,NW 87 St / NW 33 Ct / NW 34 Av,132,6,114,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.853048,-80.25352,0
3146,NW 32 Av & NW 87 St,132,6,114,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.853167,-80.25019,0
3243,NW 32 Av & NW 95 St,132,6,114,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.859983,-80.25046,0
4692,NW 32 Av & NW 83 St,132,6,114,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.849472,-80.25004,0
2500,NW 32 Av & NW 79 St,121,6,115,Traffic Responsive,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.845768,-80.24991,0
2870,E 10 Av & E 25 St,121,6,115,Traffic Responsive,D170,State,ATMS,Reconstruction,Hialeah,25.845373,-80.262146,0
3191,NW 79 St @ NW 2800 Blk,121,6,115,Traffic Responsive,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.845963,-80.24404,0
3201,Douglas Rd & NW 79 St,121,6,115,Traffic Responsive,D170,State,ATMS,Reconstruction,Hialeah,25.845505,-80.25811,0
4319,NW 79 St @ NW 3000 Blk,121,6,115,Traffic Responsive,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.845877,-80.24687,0
4122,SW 107 Av & SW 93 St,57,7,165,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.682648,-80.36806,0
4693,NW 31 Av & NW 79 St,121,6,115,Traffic Responsive,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.84583,-80.24788,0
6931,NW 32 Av @ NW 7600 Blk,121,6,115,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.844053,-80.24985,0
6932,NW 33 Av & NW 79 St,121,6,115,Traffic Responsive,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.845715,-80.251976,0
2905,Douglas Rd & NW 71 St,122,6,116,Fully Actuated,D170E,County,ATMS,Existing,Hialeah,25.838116,-80.25781,0
3883,E 10 Av & E 17 St,122,6,116,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.83802,-80.26184,0
2490,NW 32 Av & NW 62 St,122,6,117,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.830975,-80.24928,0
2863,E 10 Av & E 9 St,122,6,117,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.830643,-80.26143,0
2904,Douglas Rd & NW 62 St,122,6,117,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.830725,-80.257416,0
3382,NW 32 Av & NW 71 St,122,6,117,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.838379,-80.24966,0
3748,NW 35 Av & NW 62 St,122,6,117,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.830843,-80.25332,0
2484,NW 32 Av & NW 46 St,122,6,118,Fully Actuated,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.816261,-80.248634,0
2487,NW 32 Av & NW 54 St,122,6,118,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.82368,-80.248924,0
2883,Douglas Rd & NW 54 St,122,6,118,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.823442,-80.25703,0
3149,Hialeah Dr & E 10 Av,122,6,118,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.823288,-80.261185,0
3575,NW 32 Av & NW 41 St,122,5,118,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.812546,-80.24849,0
4559,NW 54 St / NW 30 Pl / NW 31 Av,122,6,118,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.82376,-80.24645,0
4691,NW 32 Av & NW 52 St,122,6,118,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.821846,-80.248856,0
2903,Douglas Rd & NW 46 St,122,6,119,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.815992,-80.25675,0
3824,SE 9 Ct & SE 8 St,122,6,119,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.815859,-80.261856,0
2441,NW 22 Av / NW 47 St / NW 48 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.81794,-80.23245,0
2442,NW 22 Av / NW 51 Ter / NW 52 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.822357,-80.23263,0
2443,NW 22 Av / NW 68 St / NW 69 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.836542,-80.23321,0
2455,NW 46 St / NW 23 Av / NW 24 Av,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.8167,-80.23493,0
2457,NW 54 St / NW 24 Av / NW 24 Ct,120,6,120,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.824034,-80.23724,0
2482,NW 22 Av & NW 46 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.816792,-80.23237,0
2485,NW 22 Av & NW 54 St,120,6,120,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.824177,-80.23267,0
2488,NW 22 Av & NW 62 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.831417,-80.23298,0
2493,NW 22 Av & NW 75 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.843046,-80.23346,0
3339,NW 46 St / NW 19 Av / NW 21 Av,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.816874,-80.229774,0
3561,NW 22 Av & NW 56 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.826374,-80.23278,0
3710,NW 22 Av & NW 60 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.82962,-80.23291,0
3982,NW 22 Av & NW 66 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.834698,-80.23314,0
5029,NW 22 Av & NW 71 St,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.839315,-80.23333,0
5418,NW 54 St / NW 23 Av / NW 24 Av,120,6,120,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.824081,-80.235245,0
6943,NW 21 Av & NW 54 St,120,6,120,Fully Actuated,,County,ATMS,Existing,Unincorporated Miami-Dade,25.824251,-80.23066,0
7606,NW 22 Av & NW 50 St,120,6,120,Fully Actuated,,County,ATMS,Future Construction,Unincorporated Miami-Dade,25.82046,-80.2325,0
2505,NW 17 Av & NW 95 St,129,6,121,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.861187,-80.22589,0
3720,NW 12 Av & NW 95 St,129,6,121,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.86163,-80.2158,0
4170,NW 18 Av & NW 95 St,129,6,121,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.86113,-80.22792,0
5335,NW 14 Av & NW 95 St,129,6,121,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.861347,-80.22184,0
5386,NW 95 St / NW 9 Av / NW 10 Av,129,6,121,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.861702,-80.21339,0
2089,NW 17 Av & NW 71 St,120,6,122,Fully Actuated,D170,County,ATMS,Existing,Miami,25.839125,-80.22525,0
2461,NW 71 St / NW 18 Av / NW 19 Av,120,6,122,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.83906,-80.22783,0
2492,NW 17 Av & NW 75 St,120,6,122,Fully Actuated,D170,County,ATMS,Existing,Miami,25.842833,-80.22531,0
4055,NW 75 St / NW 17 Av / NW 19 Av,120,6,122,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.84318,-80.22903,0
6897,NW 17 Av / NW 66 St / NW 67 St,120,6,122,Fully Actuated,D170,County,ATMS,Existing,Miami,25.835068,-80.22507,0
2269,NW 2 Av / NW 30 St / NW 31 St,114,2,123,SCOOT,D170,County,ATMS,Existing,Miami,25.80515,-80.19924,0
2420,NW 2 Av & NW 29 St,114,2,123,SCOOT,D170,County,ATMS,Existing,Miami,25.80385,-80.199196,0
2421,NW 5 Av & NW 29 St,114,2,123,SCOOT,D170,County,ATMS,Existing,Miami,25.803734,-80.20323,0
2082,NW 10 Av & NW 62 St,120,6,124,Fully Actuated,D170,County,ATMS,Existing,Miami,25.832142,-80.21254,0
2083,NW 12 Av & NW 62 St,120,6,124,Fully Actuated,D170,County,ATMS,Existing,Miami,25.83198,-80.21659,0
2084,NW 15 Av & NW 62 St,120,6,124,Fully Actuated,D170,County,ATMS,Existing,Miami,25.831762,-80.22288,0
2085,NW 17 Av & NW 62 St,120,6,124,Fully Actuated,D170,County,ATMS,Existing,Miami,25.831642,-80.2249,0
3182,NW 10 Av / NW 67 St / NW 68 St,120,6,124,Fully Actuated,D170,County,ATMS,Existing,Miami,25.836308,-80.212776,0
